drg_code,drg_field,drg_desc,average_covered_charges,average_medicare_payments,average_total_payments,provider_city,provider_name,provider_state,provider_zip_code,charge_gap,medicare_gap,overcharge_%,uncovered_%,vbp_score
690,Diseases & Disorders of the Kidney & Urinary Tract,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,12113.11539,3388.653846,4411.192308,MONONGAHELA,MONONGAHELA VALLEY HOSPITAL,PA,15063,7701.923082000001,1022.5384619999996,0.6358333784517841,0.23180545997633245,42.1
812,"Diseases & Disorders of Blood, Blood Forming Organs, Immunologic Disorders",RED BLOOD CELL DISORDERS W/O MCC,16477.23077,4053.769231,4859.307692,MONONGAHELA,MONONGAHELA VALLEY HOSPITAL,PA,15063,11617.923077999998,805.5384610000001,0.7050895408440043,0.16577226882055202,42.1
872,"Infectious & Parasitic Diseases, Systemic or Unspecified Sites",SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,19176.32143,4591.0,5710.0,MONONGAHELA,MONONGAHELA VALLEY HOSPITAL,PA,15063,13466.321430000002,1119.0,0.7022369477460307,0.19597197898423815,42.1
3,Transplants and Tracheotomies,"ECMO OR TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W MAJ O.R.",1473938.079,125664.4095,161896.5906,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,1312041.4884,36232.1811,0.8901605210513053,0.22379829597226866,25.4
4,Transplants and Tracheotomies,"TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",765763.2903,73020.90323,89956.0,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,675807.2903,16935.096770000004,0.8825276673098833,0.18825978000355734,25.4
6,Transplants and Tracheotomies,LIVER TRANSPLANT W/O MCC,604247.6429,31793.285710000004,59013.85714,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,545233.78576,27220.57143,0.9023349816363844,0.4612572834448692,25.4
12,Transplants and Tracheotomies,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSES W CC",272658.3125,21863.125,30345.375,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,242312.9375,8482.25,0.8887054837178309,0.2795236506386888,25.4
24,Diseases & Disorders of the Nervous System,CRANIO W MAJOR DEV IMPL/ACUTE COMPLEX CNS PDX W/O MCC,199415.5714,21825.71429,29973.71429,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,169441.85710999998,8147.999999999996,0.8496922076868466,0.2718381819872881,25.4
26,Diseases & Disorders of the Nervous System,CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W CC,212761.1754,18069.4386,24419.94737,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,188341.22803,6350.508769999998,0.8852236676917701,0.2600541546539786,25.4
27,Diseases & Disorders of the Nervous System,CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,145985.25,14140.22917,18534.45833,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,127450.79167,4394.2291600000035,0.8730388287172849,0.2370843043676908,25.4
29,Diseases & Disorders of the Nervous System,SPINAL PROCEDURES W CC OR SPINAL NEUROSTIMULATORS,181753.5455,20937.90909,24548.95455,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,157204.59095,3611.0454599999975,0.8649327335955601,0.14709569210555232,25.4
30,Diseases & Disorders of the Nervous System,SPINAL PROCEDURES W/O CC/MCC,97618.46667,12269.53333,15758.33333,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,81860.13334,3488.800000000001,0.8385722100791526,0.22139397149051174,25.4
32,Diseases & Disorders of the Nervous System,VENTRICULAR SHUNT PROCEDURES W CC,132236.1333,11327.33333,18228.13333,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,114007.99997,6900.800000000001,0.8621546707763573,0.37857963155462615,25.4
33,Diseases & Disorders of the Nervous System,VENTRICULAR SHUNT PROCEDURES W/O CC/MCC,86325.45455,10522.45455,13232.0,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,73093.45455,2709.54545,0.8467196023585838,0.20477217729746067,25.4
38,Diseases & Disorders of the Nervous System,EXTRACRANIAL PROCEDURES W CC,154119.0,8926.533333,17988.93333,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,136130.06667,9062.399997,0.8832789381581765,0.5037763957847744,25.4
39,Diseases & Disorders of the Nervous System,EXTRACRANIAL PROCEDURES W/O CC/MCC,87599.72222000001,6464.5,9146.777778,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,78452.94444199999,2682.277778,0.8955843974592914,0.2932483813536461,25.4
41,Diseases & Disorders of the Nervous System,PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W CC OR PERIPH NEUROSTIM,134825.8333,11939.94444,17891.388890000002,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,116934.44441,5951.444450000001,0.8672999939841647,0.3326429539143509,25.4
42,Diseases & Disorders of the Nervous System,PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W/O CC/MCC,92181.1579,11518.21053,14937.10526,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,77244.05264000001,3418.8947299999995,0.8379592359188623,0.2288860304918277,25.4
55,Diseases & Disorders of the Nervous System,NERVOUS SYSTEM NEOPLASMS W/O MCC,54657.96,6395.48,9942.48,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,44715.48,3547.0,0.818096394376958,0.356752037720971,25.4
57,Diseases & Disorders of the Nervous System,DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,67855.84507000001,6978.450704000001,10927.50704,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,56928.338030000006,3949.056336,0.838959974211106,0.3613867574319128,25.4
62,Diseases & Disorders of the Nervous System,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA W THROM",108640.9167,12183.08333,15378.83333,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,93262.08337,3195.750000000002,0.8584434502475071,0.2078018489065712,25.4
65,Diseases & Disorders of the Nervous System,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,79730.61798,6218.651685,9819.859551,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,69910.758429,3601.207866000001,0.8768370319986324,0.3667270236704428,25.4
66,Diseases & Disorders of the Nervous System,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,92690.1087,4598.782609000001,7615.130434999999,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,85074.978265,3016.347825999999,0.9178431167920296,0.39609929885593603,25.4
68,Diseases & Disorders of the Nervous System,NONSPECIFIC CVA & PRECEREBRAL OCCLUSION W/O INFARCT W/O MCC,72416.09091,5721.0,7641.545454999998,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,64774.54545499999,1920.5454549999995,0.8944772445049948,0.25132945505720344,25.4
69,Diseases & Disorders of the Nervous System,TRANSIENT ISCHEMIA,56415.33897999999,4405.033898,7146.0338980000015,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,49269.30508199999,2741.000000000001,0.8733317209964232,0.3835694091469591,25.4
71,Diseases & Disorders of the Nervous System,NONSPECIFIC CEREBROVASCULAR DISORDERS W CC,102754.0714,6215.071429,9920.428571,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,92833.64282899999,3705.357141999999,0.903454642372448,0.3735077688913284,25.4
74,Diseases & Disorders of the Nervous System,CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,53149.81081,5786.324324,9330.27027,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,43819.540539999995,3543.945946000001,0.8244533681718292,0.3798331498922378,25.4
83,Diseases & Disorders of the Nervous System,"TRAUMATIC STUPOR & COMA, COMA >1 HR W CC",80166.58333,8138.5,11678.83333,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,68487.75,3540.3333299999995,0.8543179359169529,0.30314100989058296,25.4
86,Diseases & Disorders of the Nervous System,"TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",73524.50617000001,6970.148148,10687.18519,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,62837.32098,3717.0370420000004,0.8546445838712663,0.34780318446039765,25.4
87,Diseases & Disorders of the Nervous System,"TRAUMATIC STUPOR & COMA, COMA <1 HR W/O CC/MCC",55123.04762000001,4913.666667,7480.976191,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,47642.071429,2567.3095239999993,0.8642858747112212,0.3431784112731979,25.4
92,Diseases & Disorders of the Nervous System,OTHER DISORDERS OF NERVOUS SYSTEM W CC,60127.27083,5917.5,9621.3125,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,50505.95833,3703.8125,0.8399842140315551,0.3849591726700489,25.4
93,Diseases & Disorders of the Nervous System,OTHER DISORDERS OF NERVOUS SYSTEM W/O CC/MCC,47728.65217,4510.73913,7080.3043480000015,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,40648.347822,2569.565218000001,0.8516550535979655,0.3629173396657497,25.4
101,Diseases & Disorders of the Nervous System,SEIZURES W/O MCC,75963.23077000001,4969.788462,8249.903846,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,67713.32692400001,3280.115384,0.8913960904193385,0.3975943774896695,25.4
103,Diseases & Disorders of the Nervous System,HEADACHES W/O MCC,43488.73333,4230.622222,7944.355556,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,35544.377774,3713.7333340000014,0.8173238227998764,0.4674681675337644,25.4
164,Diseases & Disorders of the Respiratory System,MAJOR CHEST PROCEDURES W CC,179542.2857,15121.02041,20876.73469,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,158665.55101,5755.714280000003,0.8837224634374808,0.2756999293935081,25.4
165,Diseases & Disorders of the Respiratory System,MAJOR CHEST PROCEDURES W/O CC/MCC,126868.6667,11659.33333,15022.75,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,111845.9167,3363.4166700000005,0.8815881778317767,0.22388821420845054,25.4
167,Diseases & Disorders of the Respiratory System,OTHER RESP SYSTEM O.R. PROCEDURES W CC,174477.8571,12854.17143,20200.02857,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,154277.82853,7345.857139999997,0.884225832975341,0.3636557797205135,25.4
176,Diseases & Disorders of the Respiratory System,PULMONARY EMBOLISM W/O MCC,55517.18182000001,5523.212121000001,9116.242424,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,46400.939395999994,3593.0303029999995,0.8357942149593067,0.3941350104447375,25.4
178,Diseases & Disorders of the Respiratory System,RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,138293.5476,8090.702381,15968.71429,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,122324.83331,7878.011909000001,0.8845303011808773,0.4933404008570311,25.4
179,Diseases & Disorders of the Respiratory System,RESPIRATORY INFECTIONS & INFLAMMATIONS W/O CC/MCC,49565.33333,4684.583333,9362.416667,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,40202.916662999996,4677.833334,0.8111095792564097,0.4996395162039844,25.4
181,Diseases & Disorders of the Respiratory System,RESPIRATORY NEOPLASMS W CC,61698.05556,7163.25,11569.88889,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,50128.16667,4406.63889,0.812475631768516,0.38087132312988015,25.4
184,Diseases & Disorders of the Respiratory System,MAJOR CHEST TRAUMA W CC,58520.875,6217.09375,9577.1875,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,48943.6875,3360.09375,0.8363457911386322,0.35084347570724705,25.4
187,Diseases & Disorders of the Respiratory System,PLEURAL EFFUSION W CC,81622.66667,6990.333333,10763.58333,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,70859.08334000001,3773.249997,0.8681299721128066,0.3505570479008871,25.4
189,Diseases & Disorders of the Respiratory System,PULMONARY EDEMA & RESPIRATORY FAILURE,100991.4237,8041.694915000001,13228.37288,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,87763.05082,5186.677964999998,0.8690148886375191,0.3920873725023088,25.4
191,Diseases & Disorders of the Respiratory System,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,53481.22772,5468.39604,9498.841584,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,43982.386136,4030.4455439999997,0.8223892384495918,0.4243091653185318,25.4
192,Diseases & Disorders of the Respiratory System,CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,32799.25807,4780.451613,7261.129031999999,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,25538.129038,2480.677418999999,0.7786191072827521,0.3416379750404632,25.4
194,Diseases & Disorders of the Respiratory System,SIMPLE PNEUMONIA & PLEURISY W CC,64784.72165,5541.546392,10060.72165,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,54724.0,4519.175257999998,0.8447053349344753,0.4491899701846934,25.4
195,Diseases & Disorders of the Respiratory System,SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,41648.88889,3901.333333,7786.555556,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,33862.333333999995,3885.2222229999998,0.8130428982975925,0.4989654533455691,25.4
200,Diseases & Disorders of the Respiratory System,PNEUMOTHORAX W CC,73679.84211,6560.157895,10998.47368,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,62681.368429999995,4438.315784999999,0.850726150259933,0.40353924682029146,25.4
203,Diseases & Disorders of the Respiratory System,BRONCHITIS & ASTHMA W/O CC/MCC,26454.733330000006,4283.0,6778.733333,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,19675.999997000006,2495.7333329999997,0.7437610408526466,0.3681710447068858,25.4
204,Diseases & Disorders of the Respiratory System,RESPIRATORY SIGNS & SYMPTOMS,36067.54839,4706.419355,7592.0,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,28475.54839,2885.580645,0.7895060701684692,0.3800817498682824,25.4
206,Diseases & Disorders of the Respiratory System,OTHER RESPIRATORY SYSTEM DIAGNOSES W/O MCC,81355.06897000001,5881.431035000001,9326.206897,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,72028.86207300001,3444.7758619999995,0.8853641572052618,0.3693651556355773,25.4
207,Diseases & Disorders of the Respiratory System,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT >96 HOURS,470120.8214,36331.32143,50900.39286,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,419220.42854,14569.071429999995,0.8917291246356186,0.286227092000484,25.4
208,Diseases & Disorders of the Respiratory System,RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <=96 HOURS,206016.2333,16222.41667,22741.01667,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,183275.21663,6518.5999999999985,0.8896154137674935,0.28664505613767705,25.4
220,Diseases & Disorders of the Circulatory System,CARDIAC VALVE & OTH MAJ CARDIOTHORACIC PROC W/O CARD CATH W CC,343496.9744,32125.38462,39783.20513,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,303713.76927,7657.820510000005,0.8841817887930717,0.1924887772359332,25.4
227,Diseases & Disorders of the Circulatory System,CARDIAC DEFIBRILLATOR IMPLANT W/O CARDIAC CATH W/O MCC,348284.3333,34457.0,41670.73333,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,306613.59997,7213.733330000003,0.8803542699289139,0.1731127041339256,25.4
234,Diseases & Disorders of the Circulatory System,CORONARY BYPASS W CARDIAC CATH W/O MCC,388599.5385,22991.30769,45145.15385,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,343454.38465,22153.84616,0.8838260229946208,0.4907247903863329,25.4
236,Diseases & Disorders of the Circulatory System,CORONARY BYPASS W/O CARDIAC CATH W/O MCC,386808.3939,25481.12121,32364.81818,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,354443.57571999996,6883.696970000001,0.916328552610554,0.21269073509746506,25.4
243,Diseases & Disorders of the Circulatory System,PERMANENT CARDIAC PACEMAKER IMPLANT W CC,145606.5313,16933.375,22012.5625,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,123593.9688,5079.1875,0.8488215995294437,0.23074040107779364,25.4
247,Diseases & Disorders of the Circulatory System,PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,119892.5315,13378.84615,16657.39161,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,103235.13989,3278.5454599999994,0.8610639761993848,0.196822259856806,25.4
253,Diseases & Disorders of the Circulatory System,OTHER VASCULAR PROCEDURES W CC,167202.4043,17692.89362,23265.063830000006,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,143937.34047,5572.170210000004,0.8608568822475957,0.23950805597252486,25.4
254,Diseases & Disorders of the Circulatory System,OTHER VASCULAR PROCEDURES W/O CC/MCC,132005.913,10672.08696,15402.52174,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,116603.39125999999,4730.434780000001,0.8833194560004294,0.3071207987790187,25.4
264,Diseases & Disorders of the Circulatory System,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,277401.2333,23798.33333,34264.86667,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,243136.36663000003,10466.533339999994,0.8764790399005049,0.3054596254759043,25.4
267,Diseases & Disorders of the Circulatory System,ENDOVASCULAR CARDIAC VALVE REPLACEMENT W/O MCC,266486.1385,42144.30769,45259.13846,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,221227.00004,3114.8307700000078,0.8301632545889437,0.0688221401464125,25.4
269,Diseases & Disorders of the Circulatory System,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON W/O MCC,219145.0286,26720.25714,30260.34286,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,188884.68574000002,3540.0857199999987,0.8619163617202859,0.11698762754864568,25.4
271,Diseases & Disorders of the Circulatory System,OTHER MAJOR CARDIOVASCULAR PROCEDURES W CC,191171.8158,20563.73684,26262.55263,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,164909.26317000002,5698.8157900000015,0.8626233029168101,0.21699397885223773,25.4
274,Diseases & Disorders of the Circulatory System,PERCUTANEOUS INTRACARDIAC PROCEDURES W/O MCC,175626.2609,16870.652169999998,19893.13044,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,155733.13046,3022.4782700000032,0.886730319611331,0.15193577899245922,25.4
281,Diseases & Disorders of the Circulatory System,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",57231.25807,6550.580645,10290.35484,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,46940.90323,3739.7741950000004,0.8201969485379164,0.3634251931199681,25.4
287,Diseases & Disorders of the Circulatory System,"CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",68414.17568,6785.297297,11771.33784,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,56642.83784,4986.040543,0.8279400764096146,0.4235746701668024,25.4
292,Diseases & Disorders of the Circulatory System,HEART FAILURE & SHOCK W CC,51575.03409,6020.306818,9906.75,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,41668.28409,3886.443182,0.8079157837741334,0.3923025393797159,25.4
293,Diseases & Disorders of the Circulatory System,HEART FAILURE & SHOCK W/O CC/MCC,32996.0,3976.96875,7061.53125,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,25934.46875,3084.5625,0.7859882637289368,0.4368121290973541,25.4
300,Diseases & Disorders of the Circulatory System,PERIPHERAL VASCULAR DISORDERS W CC,56674.42188,6289.96875,10342.78125,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,46331.64063,4052.8125,0.8175053065049457,0.3918493877070058,25.4
301,Diseases & Disorders of the Circulatory System,PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,34672.52381,4460.0,6903.047619,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,27769.476191,2443.047619,0.8009072642987393,0.3539085566027007,25.4
303,Diseases & Disorders of the Circulatory System,ATHEROSCLEROSIS W/O MCC,32606.136360000004,4052.818182,6674.727273,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,25931.409087000004,2621.9090909999995,0.7952922971521303,0.3928114189183292,25.4
305,Diseases & Disorders of the Circulatory System,HYPERTENSION W/O MCC,37122.75,4227.583333,7256.708333,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,29866.041667,3029.125,0.804521261679159,0.417424107597794,25.4
309,Diseases & Disorders of the Circulatory System,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,33093.535710000004,4908.333333,7774.285714,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,25319.24999600001,2865.952381,0.7650814412178143,0.3686451059856173,25.4
310,Diseases & Disorders of the Circulatory System,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,26302.59702,3322.567164,6072.880597,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,20229.716423,2750.3134330000007,0.7691147915020599,0.4528844901641329,25.4
312,Diseases & Disorders of the Circulatory System,SYNCOPE & COLLAPSE,44714.02632,4993.131579,8219.802631999999,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,36494.223688,3226.6710529999987,0.8161694817376938,0.3925484829086343,25.4
313,Diseases & Disorders of the Circulatory System,CHEST PAIN,28904.71053,4409.039474,6457.355263,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,22447.355267,2048.315789,0.7765985147542662,0.3172066125487388,25.4
315,Diseases & Disorders of the Circulatory System,OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,73629.80702000001,5845.035088000001,10876.38597,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,62753.42105,5031.350882000002,0.8522828401947915,0.4625939991351741,25.4
327,Diseases & Disorders of the Digestive System,"STOMACH, ESOPHAGEAL & DUODENAL PROC W CC",247425.9821,17174.01786,24921.48214,PITTSBURGH,UPMC PRESBYTERIAN SHADYSIDE,PA,15213,222504.49996,7747.46428,0.899277020430588,0.31087494060254955,25.4
